pointLabel,description,source,lambda,thetaOverPi,D,chi,dph,validObs,energy,energyPerSite,meanPhotonNumber,rhoSR,j12,j23,j34,j41,j13,j24,chiSquare,chiTri123,chiTri134,chiTri124,chiTri234,meanAbsChiTri,Ttri,Ctri,Qtri,QtriPlus,Cdiag,SdiagNumerator,Sdiag,AdiagNumerator,Adiag,PtriNumerator,PtriDenominator,Ptri,loopError,sectorLabel
square_dominant,square-dominant representative point,,0.6,0,NaN,NaN,NaN,1,-11.9840085635267,-2.99600214088167,4.6286151580601,4.6286151580601,0.249149571282157,1.19616217113337,0.249149535670057,0.222631382144329,0.406662204494682,0.406662190906496,1.91709266022991,1.03864953792085,0.878443122309069,0.878443144332982,1.03864951589693,0.958546330114957,-2.22044604925031e-16,3.83418532045983,-5.79118082112947e-17,0,0.813324395401178,1.3588186520419e-08,1.67069703026879e-08,1.3588186520419e-08,1.67069703026879e-08,0.320412787175727,3.83418532045983,0.0835673710047225,1.15823616422589e-16,square-dominant
triangular_enhanced,triangular-enhanced representative point,,-0.6,0,NaN,NaN,NaN,1,-9.69157380193062,-2.42289345048265,2.9220433715733,2.9220433715733,0.101717939189736,0.796770473707221,0.101717933458556,-0.082036028699989,-0.379687493767076,-0.379687492457453,0.918170317655523,1.27817590666403,-0.360005589008509,-0.360005581967706,1.27817589962323,0.819090744315869,0.720011170976215,2.55635180628726,0.281655744410989,0.281655744410989,0.759374986224529,1.30962340971763e-09,1.72460699058424e-09,-1.30962340971763e-09,-1.72460699058424e-09,3.27636297726348,3.27636297726348,1,0,triangular-enhanced
diagonal_selected,diagonal-selected representative point,,0.6,0.25,NaN,NaN,NaN,1,-11.6193559847749,-2.90483899619373,4.34072431869266,4.34072431869266,0.0758470389908186,1.13053500526035,0.368198692684163,0.171754128081519,0.721475163132808,-0.146066570400593,1.74633486501685,0.484906881118362,1.26142798389849,0.101534596671744,1.64480026834511,0.873167432508426,0,3.4926697300337,0,0,0.867541733533401,0.575408592732215,0.663263299609392,0.867541733533401,1,2.31978677445349,3.4926697300337,0.664187270415375,0,diagonal-selected
mixed,mixed routing representative point,,-0.6,0.25,NaN,NaN,NaN,1,-9.99992497570481,-2.4999812439262,3.13694245465381,3.13694245465381,0.227801446685021,0.848681228574958,0.00869747066597481,-0.0431373336850708,-0.645561429241715,0.109454531871589,1.04204281224088,1.72204410450169,-0.680001292260811,0.294118644871539,0.747924167369344,0.861022052250847,0.680001292260811,2.76408691674258,0.246012991900479,0.246012991900479,0.755015961113304,0.536106897370126,0.710060349690639,-0.755015961113304,-1,2.85585091926031,3.44408820900339,0.829203767718453,2.13085875471403e-16,mixed
